scene_id,geometry_family,dataset_tag,N,illumination_ids,n_lights,solver_seed_base,solver_restarts,solver_seed,pixel_seed,solver_status,iteration_count,final_objective,grad_norm,proj_grad_norm,objective_rel_change,tail_range_abs,reconstruction_error,ho_psnr,old_converged_flag,old_success_asrecorded,old_p75_success_flag,old_p75_loss_thr,old_p75_grad_thr,score_lam_min_pos_norm,score_lam_max_norm,score_logdet_pos_norm,score_a_opt_pos_norm,score_d_pos,score_trace,score_min_eig,score_gauge_residual,score_offdiag_max,P,cutoff,eig_norm_q0,eig_norm_q0.1,eig_norm_q0.5,eig_norm_q1,eig_norm_q2,eig_norm_q5,eig_norm_q10,eig_norm_q25,eig_norm_q50,eig_norm_q75,eig_norm_q90,eig_norm_q95,eig_norm_q99,eig_norm_q100,n_above_0e+00,n_above_1e-12,n_above_1e-10,n_above_1e-09,n_above_1e-08,n_above_1e-07,n_above_1e-06,n_above_1e-05,n_above_1e-04,n_negative,eig_raw_min,eig_raw_max,neg_mass_over_trace,logdet_pos_mean_log,eig_norm_geomean_pos,eff_rank_entropy,participation_ratio,cond_p1_p99,rank_Fk_min,rank_Fk_max,rank_Fk_mean,Fk_eigmax_min,Fk_minpos_min,active_frac_min,active_frac_mean,boundary_frac_max,F_ss_diag_min,F_ss_diag_median,n_dead_pixels,sh_gram_rank,sh_gram_logdet,sh_gram_eff_rank,sh_gram_min_over_max,sh_gram_a2_rank,sh_gram_a2_min_over_max,normal_cov_eff_rank,normal_cov_anisotropy,Fk_rank_min_allK,Fk_rank_median_allK,Fk_rank_lt9_frac,scene_P_full,scene_K
conf_cone_r04_d12,cluster,R4prime_exploratory,8,"7,8,12,13,16,19,23,31",8,20260830,3,,30512082,completed,2400,0.00012792967027053237,0.0005499496114138217,,,,0.006812629755586386,17.82415663563516,0,0,1,0.00012964126290171407,0.0005511794958106529,1.6065857541309855e-08,0.0016756152208783311,-7.2276707760037295,70595.52782396237,998.0,2369.180118730029,5.399191146659839e-10,1.4161591704049189e-05,0.7811699231361895,1000.0,1e-08,2.278928100052609e-13,1.9769261323106607e-10,1.5151918971558473e-05,2.269216967491824e-05,3.431803100890974e-05,7.769322600062696e-05,0.0001683858927706424,0.0005256716720886727,0.0010663568649000982,0.0015279890418621867,0.001654195207017172,0.0016701844757310695,0.0016753293161036983,0.0016756152208783311,1000.0,999.0,999.0,998.0,998.0,997.0,995.0,995.0,935.0,0.0,5.399191146659839e-10,3.969834267946368,0.0,-7.264668643862186,0.0006998331252350881,827.6974673180528,765.060293560603,73.82852059119969,7.0,7.0,7.0,333.3894979324097,9.727533059158262e-06,0.57,0.899125,0.0,0.042825502290222174,2.539338362898473,0.0,9.0,-80.09515380859375,2.0519094467163086,1.3481563598816138e-07,8.0,1.4027396462876602e-10,1.2381188869476318,107843.8203125,7.0,8.0,1.0,2906.0,32.0
conf_cone_r04_d12,cluster,R4prime_exploratory,8,"7,11,12,13,16,20,21,25",8,20260830,3,,493851463,completed,2400,0.00012433173833414912,0.0005430022544677033,,,,0.0068555427715182304,17.535005886087955,0,0,1,0.00012964126290171407,0.0005511794958106529,3.496191806250446e-08,0.0019473927383602838,-7.253816342080206,33248.37696717984,997.0,1939.400940391069,-1.4852851616663271e-09,2.936817430132017e-06,0.7456177331347249,1000.0,1e-08,-7.658473968599953e-13,4.4981010026457706e-11,2.6932184053511126e-06,1.3627893463648921e-05,2.2497547375523534e-05,6.830322065899029e-05,0.00014870539983449243,0.0004852781792889924,0.0011033368474652073,0.0014926154769428401,0.0017388069121959749,0.0018392069777926302,0.0019220204970689023,0.0019473927383602838,999.0,999.0,998.0,998.0,997.0,996.0,996.0,994.0,927.0,1.0,-1.4852851616663271e-09,3.7767753080866733,7.658473968599953e-13,-7.282036834395532,0.0006877832354717561,816.3080341918613,749.7981889118768,141.03577359154625,7.0,8.0,7.75,341.0739210898088,4.522898552925311e-06,0.59,0.862625,0.0,0.020184975893628304,2.144394891834585,0.0,9.0,-80.09515380859375,2.0519094467163086,1.3481563598816138e-07,8.0,1.4027396462876602e-10,1.2381188869476318,107843.8203125,7.0,8.0,1.0,2906.0,32.0
conf_cone_r04_d12,cluster,R4prime_exploratory,8,"7,11,13,15,21,25,29,30",8,20260830,3,,328866786,completed,2400,0.00012466339103411883,0.0005470700636301874,,,,0.006707996129989624,17.649338187099143,0,0,1,0.00012964126290171407,0.0005511794958106529,2.3586148103680126e-08,0.0018564676355798631,-7.295119278540482,52897.10781467306,998.0,2218.842266877404,-2.3306720815061713e-09,5.001786509584152e-06,0.8863227728647829,1000.0,1e-08,-1.0504000740828442e-12,1.4486474827991317e-10,2.7326051633208125e-06,1.4249126844060595e-05,2.4659980989714326e-05,6.074030909120398e-05,0.00012816606591113916,0.0004277781959096889,0.0010778632166834241,0.001567192998266707,0.0018037804958851611,0.0018427022415014272,0.0018554250074228006,0.0018564676355798631,999.0,999.0,999.0,998.0,998.0,997.0,996.0,993.0,927.0,1.0,-2.3306720815061713e-09,4.119208856914558,1.0504000740828442e-12,-7.310493746558043,0.0006684869074649498,799.4926219192614,730.1227708516799,130.21324237815946,7.0,8.0,7.5,394.1070908006061,5.510197874800033e-06,0.713,0.90175,0.0,0.02156598350690336,2.4055505369312487,0.0,9.0,-80.09515380859375,2.0519094467163086,1.3481563598816138e-07,8.0,1.4027396462876602e-10,1.2381188869476318,107843.8203125,7.0,8.0,1.0,2906.0,32.0
conf_cone_r04_d12,cluster,R4prime_exploratory,8,"10,13,14,16,19,20,21,25",8,20260830,3,,1726750046,completed,2400,0.00012898709974251688,0.0005526292853265903,,,,0.006865900009870529,17.973255424584153,0,0,0,0.00012964126290171407,0.0005511794958106529,7.163970170459388e-07,0.0015742036175417269,-7.154557774795181,4333.819473777727,997.0,2288.8692999289797,3.8599535668719776e-10,1.7836851652516843e-05,0.9000663161666645,1000.0,1e-08,1.6864019133778178e-13,5.0901169082873555e-11,9.641696688067427e-06,2.232407712528903e-05,4.60508483355878e-05,0.0001092733823163468,0.00022614006116027853,0.0005497258068254775,0.0010610629566920266,0.0014786638223491064,0.00155732969176289,0.0015700080172548047,0.0015739802994535347,0.0015742036175417269,1000.0,999.0,998.0,998.0,997.0,997.0,996.0,994.0,957.0,0.0,3.8599535668719776e-10,3.6031463320283996,0.0,-7.205044476641786,0.0007428291568419032,856.4599153508813,800.435346041728,70.50595151682698,7.0,7.0,7.0,301.0874747278939,2.295709126987405e-05,0.555,0.8635,0.0,0.03718766311097029,2.6905121901682976,0.0,9.0,-80.09515380859375,2.0519094467163086,1.3481563598816138e-07,8.0,1.4027396462876602e-10,1.2381188869476318,107843.8203125,7.0,8.0,1.0,2906.0,32.0
conf_cone_r04_d12,cluster,R4prime_exploratory,8,"15,16,19,20,22,24,27,28",8,20260830,3,,1238042108,completed,2400,0.00011186511255800724,0.0004979055351867104,,,,0.006522081326693296,15.551684364924817,0,0,1,0.00012964126290171407,0.0005511794958106529,3.1849544351942267e-08,0.0030087261710450264,-7.883266615378228,80226.44430831907,998.0,1416.7966053653336,2.6147461905013143e-12,7.092929022190822e-06,0.6847334232703148,1000.0,1e-08,1.845533918276914e-15,4.9104088427179176e-11,9.170562994872478e-07,1.0606048424827925e-06,1.2612645463374889e-06,4.080300211539606e-06,2.070838115706978e-05,0.00014120837352239352,0.0007377857379897721,0.0016829391748045036,0.0026196718219647142,0.002870704273270653,0.0030038866191317275,0.0030087261710450264,1000.0,999.0,998.0,998.0,998.0,997.0,993.0,927.0,793.0,0.0,2.6147461905013143e-12,4.262753025610431,0.0,-7.9251621682746425,0.00036153121618253813,617.6336765443522,522.9535407377604,2832.2392080540244,7.0,8.0,7.375,343.775532298925,5.495039997869817e-06,0.659,0.8543750000000001,0.0,0.001472323184422682,1.0452923340573927,0.0,9.0,-80.09515380859375,2.0519094467163086,1.3481563598816138e-07,8.0,1.4027396462876602e-10,1.2381188869476318,107843.8203125,7.0,8.0,1.0,2906.0,32.0
conf_cube_axis,cluster,R4prime_exploratory,3,"0,12,16",3,20260830,3,,8134474,completed,1400,7.351262320298702e-05,0.00028985475013750407,,,,0.002827727934345603,23.79973796402783,0,0,0,7.116383130778559e-05,0.000286929957995086,9.820300413317338e-06,0.0015284216753108698,-6.912288209181607,1105.0838259162206,997.0,1025.1919947244444,-6.322604387247863e-12,1.0690507847824313e-05,0.2537799224905344,1000.0,1e-08,-6.167239326666105e-15,-1.7290069018980556e-16,0.0008462073637189888,0.0008462073779300271,0.0008462074112644916,0.0008462074112644924,0.0008462074112644928,0.0010407839642118306,0.0010407839642118323,0.0010407839642118332,0.0010407839642118343,0.001040783964211835,0.0010407839642118364,0.0015284216753108698,997.0,997.0,997.0,997.0,997.0,997.0,997.0,996.0,996.0,3.0,-6.322604387247863e-12,1.5669256660920277,6.373791321663037e-15,-6.912288209181607,0.0009954773280228379,992.248892751162,988.515655937967,1.2299396003350598,2.0,4.0,3.3333333333333335,146.25948160618162,0.0009862979661952964,0.205,0.735,0.0,0.8675250151615824,1.0670033883475436,0.0,4.0,-inf,1.467514157295227,-4.783993290402577e-07,5.0,-4.035678211067416e-16,1.0035053491592407,5074250994024448.0,2.0,5.0,1.0,13406.0,32.0
conf_cube_axis,cluster,R4prime_exploratory,3,"1,2,18",3,20260830,3,,86069548,completed,1400,6.209256389411166e-05,0.00026328676307339657,,,,0.003533530281856656,17.588716265377077,0,0,1,7.116383130778559e-05,0.000286929957995086,2.0115284877852075e-08,0.0024251719486945433,-7.1094521908217345,51281.2591604231,996.0,308.75577553690493,-2.387065633335642e-10,4.095701900072735e-09,0.1605459982442916,1000.0,1e-08,-7.731242044572932e-13,2.5567512082134468e-15,0.0006040900434199515,0.0006071256931985994,0.0006071256931986,0.0006071256931986009,0.0006071256931986012,0.0006071256931986017,0.0006071256931986022,0.0006071256931986036,0.0023801004237819696,0.002380100423781971,0.002380100588867694,0.0024251719486945433,999.0,997.0,996.0,996.0,996.0,995.0,995.0,995.0,995.0,1.0,-2.387065633335642e-10,0.7487858458295308,7.731242044572932e-13,-7.175472413728051,0.0007651241775407919,798.3810506217883,647.7680833776823,3.9202765021000845,2.0,5.0,4.0,155.2788727676532,1.3158298624041485e-05,0.218,0.7393333333333333,0.0,0.18745352638281015,0.18745356425191537,0.0,4.0,-inf,1.467514157295227,-4.783993290402577e-07,5.0,-4.035678211067416e-16,1.0035053491592407,5074250994024448.0,2.0,5.0,1.0,13406.0,32.0
conf_cube_axis,cluster,R4prime_exploratory,3,"1,3,8",3,20260830,3,,808018103,completed,1400,7.291846122825518e-05,0.00030865854596308254,,,,0.002839787397533655,20.97626238663505,0,0,0,7.116383130778559e-05,0.000286929957995086,3.4089116223433766e-07,0.001777435212794725,-6.927932828192886,3972.7517876574198,997.0,718.7599602620751,-1.51049080949403e-11,1.2830685121028716e-05,0.19592721496570537,1000.0,1e-08,-2.101523308203302e-14,-5.875720015221666e-15,0.0006842649066670688,0.0006842649485902819,0.0006842649485902825,0.000684264948590283,0.0006842649485902835,0.0010772890550313648,0.0010772890550313666,0.0010772890550313672,0.0010772890550313683,0.001077289055031369,0.0010772890550313715,0.001777435212794725,998.0,997.0,997.0,997.0,997.0,997.0,996.0,996.0,996.0,2.0,-1.51049080949403e-11,1.2775492629167495,2.6875798429520138e-14,-6.95488515872733,0.000953963489009062,981.2050055368453,968.6780847563724,1.5743741620125293,2.0,4.0,3.3333333333333335,143.14884097386476,0.0008475047206194748,0.2,0.7333333333333334,0.0,0.49182220560919143,0.7743122383851136,0.0,4.0,-inf,1.467514157295227,-4.783993290402577e-07,5.0,-4.035678211067416e-16,1.0035053491592407,5074250994024448.0,2.0,5.0,1.0,13406.0,32.0
conf_cube_axis,cluster,R4prime_exploratory,3,"1,19,25",3,20260830,3,,784202055,completed,1400,6.639275670750067e-05,0.00017821803451576121,,,,0.054238054901361465,12.723885302437166,0,0,1,7.116383130778559e-05,0.000286929957995086,2.1453685555045644e-05,0.005011001482237734,-9.66010718661301,37215.9830167833,996.0,266.9320375141555,-1.9695220648238006e-12,1.463087031477964e-06,0.15701649556554786,1000.0,1e-08,-7.378365231709424e-15,-3.788569118629866e-17,2.145368787504941e-05,2.1453704911913738e-05,2.14537049119211e-05,2.1453704911922425e-05,2.1453704911923777e-05,2.1453704911924594e-05,2.145370491192464e-05,2.1453704911926833e-05,0.0050110008822566365,0.005011000882256642,0.0050110008822566495,0.005011001482237734,998.0,997.0,996.0,996.0,996.0,996.0,996.0,996.0,202.0,2.0,-1.9695220648238006e-12,1.3375968356401717,7.408903095527831e-15,-9.704059828505828,6.103519893393863e-05,220.454087159802,203.64311681020945,233.57275131876756,2.0,4.0,3.3333333333333335,140.3028461597637,0.0002455271796359604,0.198,0.4676666666666667,0.0,0.0057266759937001826,0.005726681164367487,0.0,4.0,-inf,1.467514157295227,-4.783993290402577e-07,5.0,-4.035678211067416e-16,1.0035053491592407,5074250994024448.0,2.0,5.0,1.0,13406.0,32.0
conf_cube_axis,cluster,R4prime_exploratory,3,"2,8,26",3,20260830,3,,616186750,completed,1400,7.366300269495696e-05,0.00028925391221765466,,,,0.003118108958005905,21.528112348535476,0,0,0,7.116383130778559e-05,0.000286929957995086,8.395328388555118e-07,0.002039573065560021,-6.927185293378307,2221.730941704309,996.0,785.7921001741852,-2.4578259622743194e-10,1.459595623884709e-09,0.5734229184588255,1000.0,1e-08,-3.127832363966878e-13,1.929969185072406e-14,0.0009027058881619851,0.0009072380680315253,0.0009072381178492659,0.000907238117849267,0.0009072381178492676,0.0009072381178492682,0.0009072381178492689,0.0009072381178492703,0.0013905458034622956,0.0013905458034622967,0.001391257830829129,0.002039573065560021,999.0,998.0,997.0,997.0,996.0,996.0,995.0,995.0,995.0,1.0,-2.4578259622743194e-10,1.6026804026451102,3.127832363966878e-13,-6.984716799579135,0.0009259254819807826,976.2412808716506,954.5142040499047,1.5335090973946925,5.0,5.0,5.0,586.5135954395984,5.9379147691392675e-06,1.0,1.0,0.0,0.7129003590020568,0.7129005459828518,0.0,4.0,-inf,1.467514157295227,-4.783993290402577e-07,5.0,-4.035678211067416e-16,1.0035053491592407,5074250994024448.0,2.0,5.0,1.0,13406.0,32.0
conf_cube_axis,cluster,R4prime_exploratory,3,"3,4,31",3,20260830,3,,37260850,completed,1400,6.536950240842998e-05,0.0002708520814312599,,,,0.0029776974115520716,17.996647190489462,0,0,1,7.116383130778559e-05,0.000286929957995086,7.639716701192216e-07,0.002567646870870771,-7.131606967461114,2730.6821734735513,996.0,454.9841508771652,-8.286874612243984e-10,2.4690418829835214e-09,0.18014609334409581,1000.0,1e-08,-1.8213545672454075e-12,-2.757041861808988e-14,0.0005864159346181283,0.0005893590132507843,0.0005893590832141315,0.0005893590832141325,0.000589359083214133,0.0005893590832141336,0.0005893590832141342,0.0005893590832141355,0.0025527971935379616,0.0025527971935379637,0.0025527971935379676,0.002567646870870771,998.0,997.0,996.0,996.0,996.0,996.0,995.0,995.0,995.0,2.0,-8.286874612243984e-10,1.168238631295548,1.847129406135142e-12,-7.174605255770603,0.0007657879488154597,772.9101298019916,609.8726146374017,4.331480703853596,3.0,5.0,4.333333333333333,566.5307614523575,8.660865297186356e-06,0.992,0.9973333333333333,0.0,0.2681489628085017,0.26814904203792733,0.0,4.0,-inf,1.467514157295227,-4.783993290402577e-07,5.0,-4.035678211067416e-16,1.0035053491592407,5074250994024448.0,2.0,5.0,1.0,13406.0,32.0
conf_cube_axis,cluster,R4prime_exploratory,3,"3,5,17",3,20260830,3,,984055096,completed,1400,7.26466387277469e-05,0.0002835157190759705,,,,0.002817706437781453,20.515508429771234,0,0,0,7.116383130778559e-05,0.000286929957995086,1.1149752402039044e-08,0.00154303947849127,-6.916268541324753,91046.14021107652,996.0,720.8071792789083,-1.2959417324507379e-09,2.5859518120144968e-09,0.39434085412784264,1000.0,1e-08,-1.7979034750280805e-12,-2.3227656358412788e-14,0.0009692387814134419,0.0009741094233259292,0.0009741094517652697,0.0009741094517652714,0.0009741094517652717,0.0009741094517652725,0.0009741094517652732,0.0009741094517652753,0.001089955497840151,0.0010899554978401514,0.00108995552825966,0.00154303947849127,997.0,997.0,996.0,996.0,996.0,995.0,995.0,995.0,995.0,3.0,-1.2959417324507379e-09,1.11223393400729,1.8225003843011574e-12,-6.936944208339958,0.000971232952713721,992.7792860214748,990.1833915800994,1.1189251455326181,3.0,5.0,4.333333333333333,159.612711903887,7.056048109757324e-06,0.225,0.7416666666666667,0.0,0.7021449564916034,0.7021450862358501,0.0,4.0,-inf,1.467514157295227,-4.783993290402577e-07,5.0,-4.035678211067416e-16,1.0035053491592407,5074250994024448.0,2.0,5.0,1.0,13406.0,32.0
conf_cube_axis,cluster,R4prime_exploratory,3,"3,8,31",3,20260830,3,,1780540725,completed,1400,7.462505163857713e-05,0.00031505340806504994,,,,0.002788606798276305,21.27804399994269,0,0,0,7.116383130778559e-05,0.000286929957995086,9.725161169780808e-07,0.0017653285703018802,-6.926078705671215,2056.7888490461787,996.0,899.4032404124608,-4.203824350153339e-12,2.8168135902854617e-09,0.5612359469030774,1000.0,1e-08,-4.674015126102382e-15,1.3364147090714748e-13,0.0009015540183230983,0.0009060797554407764,0.0009060798811239117,0.0009060798811239127,0.0009060798811239132,0.000906079881123914,0.0009060798811239145,0.000906079881123916,0.0013773695000192274,0.0013773695000192287,0.0014333908068344607,0.0017653285703018802,999.0,997.0,997.0,996.0,996.0,996.0,995.0,995.0,995.0,1.0,-4.203824350153339e-12,1.5877422365222078,4.674015126102382e-15,-6.98510805827076,0.0009255632764508121,977.5315514175722,957.9091955102502,1.581969797059604,5.0,5.0,5.0,577.7752707890832,6.364453776521148e-06,1.0,1.0,0.0,0.8149308861609661,0.8149311811553859,0.0,4.0,-inf,1.467514157295227,-4.783993290402577e-07,5.0,-4.035678211067416e-16,1.0035053491592407,5074250994024448.0,2.0,5.0,1.0,13406.0,32.0
conf_cube_axis,cluster,R4prime_exploratory,3,"3,9,17",3,20260830,3,,142391509,completed,1400,6.151958223199472e-05,0.00026119800018287507,,,,0.0030374627094715834,17.365220548310738,0,0,1,7.116383130778559e-05,0.000286929957995086,0.0006548961945716192,0.002498677505820203,-7.075128938832727,1310.2162965971133,995.0,347.09542513196504,-3.832276206781103e-08,2.3328373356560297e-09,0.1277167511519458,1000.0,1e-08,-1.1040987374938978e-10,-3.975562220289681e-12,0.0006516217135990854,0.000654896482430822,0.0006548965099900885,0.0006548965099900894,0.0006548965099900901,0.0006548965099900906,0.0006548965099900911,0.0006548965099900921,0.0024986774209668746,0.0024986774209668763,0.0024986774209668785,0.002498677505820203,997.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,995.0,3.0,-3.832276206781103e-08,0.8672795311503414,1.1488729612430285e-10,-7.123584052393988,0.0008058732769923381,813.1525914363301,658.093119661296,3.81537767876287,2.0,5.0,3.0,135.5161587835781,5.8889783518924566e-06,0.19,0.45999999999999996,0.0,0.22731147297876822,0.2273115825524508,0.0,4.0,-inf,1.467514157295227,-4.783993290402577e-07,5.0,-4.035678211067416e-16,1.0035053491592407,5074250994024448.0,2.0,5.0,1.0,13406.0,32.0
conf_cube_axis,cluster,R4prime_exploratory,3,"3,20,29",3,20260830,3,,1091000647,completed,1400,6.914456025697291e-05,0.00028005865870051185,,,,0.002945409854874015,19.129640818830854,0,0,1,7.116383130778559e-05,0.000286929957995086,1.5360289951151077e-05,0.002649182589955061,-7.153367377386646,1534.7860053157492,997.0,574.4623302890755,-1.9648168601653564e-11,1.0611206891176038e-05,0.16031811726022932,1000.0,1e-08,-3.4202710196448214e-14,-1.040945526236722e-15,0.0005644748575968947,0.0005644749921828716,0.0005644750482373263,0.0005644750482373272,0.0005644750482373277,0.0005644750482373283,0.0005644750482373289,0.0005644750482373303,0.002622586019755117,0.002622586019755118,0.002622586043310801,0.002649182589955061,998.0,998.0,998.0,998.0,997.0,997.0,997.0,997.0,996.0,2.0,-1.9648168601653564e-11,1.5218556039868325,3.5210460763055095e-14,-7.166460992574547,0.0007720501934933987,754.1693456464567,586.6379375976364,4.646062411319664,4.0,4.0,4.0,149.9231829095464,0.00025452520945661375,0.22,0.7399999999999999,0.0,0.324269507272144,0.3242696516004541,0.0,4.0,-inf,1.467514157295227,-4.783993290402577e-07,5.0,-4.035678211067416e-16,1.0035053491592407,5074250994024448.0,2.0,5.0,1.0,13406.0,32.0
conf_cube_axis,cluster,R4prime_exploratory,3,"4,16,29",3,20260830,3,,1915745901,completed,1400,7.07829458406195e-05,0.0002813582183143155,,,,0.003877517068758607,19.795348846839,0,0,1,7.116383130778559e-05,0.000286929957995086,6.589966836286319e-08,0.002701706060017576,-7.152453806484142,16689.289304856236,996.0,532.3148748869247,-3.6004062081524833e-09,1.993109294418722e-09,0.4828348756876661,1000.0,1e-08,-6.7636776239200304e-12,-6.920261151003367e-13,0.000571249213425629,0.0005741195639522261,0.000574119634893974,0.0005741196348939753,0.0005741196348939757,0.0005741196348939764,0.0005741196348939769,0.0005741196348939782,0.002643540693165738,0.0026435406931657403,0.0026435406931657433,0.002701706060017576,997.0,996.0,996.0,996.0,996.0,995.0,995.0,995.0,995.0,3.0,-3.6004062081524833e-09,1.438158323319502,7.630034088186417e-12,-7.179606458442359,0.0007619676490892273,756.4890499747763,588.1906299723569,4.604512472920569,3.0,5.0,4.333333333333333,568.9636962940593,1.071199726822563e-05,0.99,0.9966666666666667,0.0,0.30561233987643077,0.3056124216187141,0.0,4.0,-inf,1.467514157295227,-4.783993290402577e-07,5.0,-4.035678211067416e-16,1.0035053491592407,5074250994024448.0,2.0,5.0,1.0,13406.0,32.0
conf_cube_axis,cluster,R4prime_exploratory,3,"5,8,12",3,20260830,3,,1731090286,completed,1400,7.48891761759296e-05,0.0002923745637829816,,,,0.0028090891428291798,22.033211584514643,0,0,0,7.116383130778559e-05,0.000286929957995086,0.0007696849519126187,0.0016878841472390033,-6.911725738223785,1013.7054869276284,995.0,966.3157033584637,-1.16874498843487e-09,1.6155569236304253e-09,0.34024556694480557,1000.0,1e-08,-1.2094856622663342e-12,-1.1060326447601224e-12,0.0007658365372212039,0.0007696849539870763,0.0007696849880220083,0.0007696849880220087,0.0007696849880220093,0.0010574537451524797,0.001057453745152482,0.0010574537451524828,0.0010574537451524839,0.0010574537451524843,0.0010574537745046745,0.0016878841472390033,997.0,996.0,996.0,996.0,995.0,995.0,995.0,995.0,995.0,3.0,-1.16874498843487e-09,1.6310289569268581,2.368709533784399e-12,-6.950068775264657,0.0009585692255747533,986.3775704875084,978.233285540025,1.373878713656692,3.0,5.0,4.333333333333333,144.70726142956622,9.626109071823021e-06,0.204,0.7346666666666667,0.0,0.7437586556718675,1.0218341595160623,0.0,4.0,-inf,1.467514157295227,-4.783993290402577e-07,5.0,-4.035678211067416e-16,1.0035053491592407,5074250994024448.0,2.0,5.0,1.0,13406.0,32.0
conf_cube_axis,cluster,R4prime_exploratory,3,"5,12,28",3,20260830,3,,1025503992,completed,1400,6.587847019545734e-05,0.00029511381911563904,,,,0.0030187813099473715,19.49210302990281,0,0,0,7.116383130778559e-05,0.000286929957995086,6.220423937542022e-05,0.001984406389020687,-7.005466612396819,1193.2070889729775,997.0,650.699762433954,-5.40539556994711e-12,7.032979604140904e-06,0.24121623417464466,1000.0,1e-08,-8.307050166620827e-15,-2.9521466977175847e-15,0.0007317240746852883,0.0007317241109524616,0.0007317241109524628,0.0007317241109524633,0.0007317241109524636,0.0007317241109524642,0.0007317241109524648,0.0007317241109524661,0.0019844063465866055,0.0019844063465866073,0.00198440634658661,0.001984406389020687,997.0,997.0,997.0,997.0,997.0,997.0,997.0,997.0,996.0,3.0,-5.40539556994711e-12,1.2912527659081814,1.2170770187234054e-14,-7.005466612396819,0.0009069106607754852,891.0234339016348,788.5641546628582,2.711959763090999,2.0,4.0,3.3333333333333335,154.48355250750464,0.0008384103894702722,0.217,0.739,0.0,0.47613259843568384,0.4761327051639649,0.0,4.0,-inf,1.467514157295227,-4.783993290402577e-07,5.0,-4.035678211067416e-16,1.0035053491592407,5074250994024448.0,2.0,5.0,1.0,13406.0,32.0
conf_cube_axis,cluster,R4prime_exploratory,3,"6,7,8",3,20260830,3,,566068311,completed,1400,6.679722719127312e-05,0.000278126786338899,,,,0.0029929850716143847,19.88913357632168,0,0,1,7.116383130778559e-05,0.000286929957995086,4.286621699725316e-08,0.0016326773480987824,-6.922404632418554,24766.792189424094,997.0,568.5654369059398,-6.512292680760171e-10,3.875405647486594e-08,0.33137373960550676,1000.0,1e-08,-1.1453901799235692e-12,-1.155973283915381e-13,0.0009572864905240175,0.0009620835373135304,0.0009620836244495202,0.0009620836244495211,0.0009620836244495217,0.0009620836244495227,0.0009620836244495234,0.0009620836244495252,0.001139257169411568,0.0011392571694115688,0.0011563466149785457,0.0016326773480987824,997.0,997.0,997.0,997.0,997.0,996.0,996.0,995.0,995.0,3.0,-6.512292680760171e-10,0.9282839097482154,1.270296242806565e-12,-6.922404632418554,0.0009854574262877485,991.1422697127505,986.6785397089757,1.201919137092258,4.0,5.0,4.666666666666667,148.03565434053306,1.0776054660120397e-05,0.22,0.7399999999999999,0.0,0.5470073078485501,0.5470074962751932,0.0,4.0,-inf,1.467514157295227,-4.783993290402577e-07,5.0,-4.035678211067416e-16,1.0035053491592407,5074250994024448.0,2.0,5.0,1.0,13406.0,32.0
conf_cube_axis,cluster,R4prime_exploratory,3,"6,17,27",3,20260830,3,,1222508182,completed,1400,6.720603414578363e-05,0.00017904929142146763,,,,0.05486775189638138,12.725234127285791,0,0,1,7.116383130778559e-05,0.000286929957995086,9.6046242278082e-07,0.004657699280352881,-11.933743173328303,798533.2249747631,995.0,304.6025117458237,-2.85101326462158e-10,1.3799423370140695e-09,0.1719769676635164,1000.0,1e-08,-9.35978251880147e-13,-5.184611591096052e-16,9.55697858789512e-07,9.604660744294952e-07,9.604660775068878e-07,9.604660775080563e-07,9.604660775093851e-07,9.604660775104392e-07,9.604660775104727e-07,9.604660775141008e-07,0.004657698688444065,0.00465769868844407,0.004657698688444081,0.004657699280352881,999.0,996.0,996.0,996.0,995.0,995.0,232.0,232.0,232.0,1.0,-2.85101326462158e-10,1.418746899752203,9.35978251880147e-13,-12.00088299249408,6.138789454480016e-06,218.82856522568105,215.88793676707894,4849.415104235406,3.0,5.0,4.333333333333333,153.51434233996125,1.430369588712858e-05,0.218,0.7393333333333333,0.0,0.0002925592635661023,0.0002925603796563445,0.0,4.0,-inf,1.467514157295227,-4.783993290402577e-07,5.0,-4.035678211067416e-16,1.0035053491592407,5074250994024448.0,2.0,5.0,1.0,13406.0,32.0
conf_cube_axis,cluster,R4prime_exploratory,3,"6,21,22",3,20260830,3,,1593291289,completed,1400,6.511301035061479e-05,0.00027378899515813815,,,,0.0030937357805669308,19.256633257693416,0,0,1,7.116383130778559e-05,0.000286929957995086,9.908733705381357e-06,0.002658241420169592,-7.192908887852105,1663.6173040230149,997.0,523.6207297130982,2.0764256081659395e-15,5.016697981705756e-06,0.22688066034477122,1000.0,1e-08,3.965514522894563e-18,3.092987315344301e-15,0.0005231882273077697,0.0005231883331266868,0.0005231883331266878,0.0005231883331266886,0.0005231883331266891,0.0005231883331266896,0.0005231883331266902,0.0005231883331266917,0.002658241290917257,0.0026582412909172586,0.0026582412909172616,0.002658241420169592,1000.0,997.0,997.0,997.0,997.0,997.0,997.0,996.0,996.0,0.0,2.0764256081659395e-15,1.391910312182784,0.0,-7.276608454895859,0.0006915269358074287,726.0493569627153,557.7773013912991,5.080849710525913,4.0,4.0,4.0,159.54607598601865,0.0001315886143184683,0.229,0.743,0.0,0.27395218455907705,0.2739522567691769,0.0,4.0,-inf,1.467514157295227,-4.783993290402577e-07,5.0,-4.035678211067416e-16,1.0035053491592407,5074250994024448.0,2.0,5.0,1.0,13406.0,32.0
